"ID","GRIDCODE","gridcode_1","fire_id","F_AREA","score.building","score.habitat","score.invasive","score.isol","score.RelAbundance","Total","RelativeTotal","Rank"
"28787","113","113","WA4724812058320120908",5400,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28791","113","113","WA4724812058320120908",1800,0,0.5,0,0.122372552467201,0.510568094873757,1.13294064734096,0.03,975.5
"28794","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"28797","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28799","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.88571155317521,1.42650240399761,0.03,515.5
"28801","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28803","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"28805","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"28806","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28807","113","113","WA4724812058320120908",1800,0,0.5,0,0.122372552467201,0.510568094873757,1.13294064734096,0.03,975.5
"28809","113","113","WA4724812058320120908",9900,0,0.5,0,0.0815817016448004,0.873565416985463,1.45514711863026,0.03,466.5
"28810","113","113","WA4724812058320120908",1800,0,0.5,0.941481665308332,0.0815817016448004,0.510568094873757,2.03363146182689,0.05,91
"28811","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28814","113","113","WA4724812058320120908",7200,0,0.5,0,0.012538443628906,0.873565416985463,1.38610386061437,0.03,676
"28818","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28820","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"28826","113","113","WA4724812058320120908",1800,0,0.5,0.993963726617391,0.115373948907552,0.510568094873757,2.1199057703987,0.05,49
"28828","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"28830","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28831","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28833","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"28835","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"28836","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28839","113","113","WA4724812058320120908",1800,0,0,0,0.168184986499569,0.510568094873757,0.678753081373326,0.02,3449
"28846","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.873565416985463,1.45514711863026,0.03,466.5
"28848","113","113","WA4724812058320120908",1800,0,0.5,0.977413730189239,0.0815817016448004,0.510568094873757,2.0695635267078,0.05,62
"28850","113","113","WA4724812058320120908",5400,0,0.5,0,0.122372552467201,0.510568094873757,1.13294064734096,0.03,975.5
"28854","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28859","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"28866","113","113","WA4724812058320120908",19800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"28867","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28869","113","113","WA4724812058320120908",15300,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"28871","113","113","WA4724812058320120908",11700,0,0,0,0,0.510568094873757,0.510568094873757,0.01,4195
"28873","113","113","WA4724812058320120908",1800,0,0.5,0,0,0.510568094873757,1.01056809487376,0.02,2557
"28880","113","113","WA4724812058320120908",1800,0,0.5,0,0.115373948907552,0.510568094873757,1.12594204378131,0.03,1035
"28882","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28883","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28894","113","113","WA4724812058320120908",1800,0,0.5,0.946635942398033,0.0407908508224002,0.510568094873757,1.99799488809419,0.04,125
"28895","113","113","WA4724812058320120908",13500,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"28896","113","113","WA4724812058320120908",9900,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28897","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28898","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28899","113","113","WA4724812058320120908",5400,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28907","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"28911","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"28917","113","113","WA4724812058320120908",1800,0,0.5,0,0,1,1.5,0.03,401.5
"28918","113","113","WA4724812058320120908",3600,0,0.5,0,0,0.873565416985463,1.37356541698546,0.03,695.5
"28933","113","113","WA4724812058320120908",2700,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"28939","113","113","WA4724812058320120908",11700,0,0.5,0,0.0815817016448004,0.88571155317521,1.46729325482001,0.03,435
"28941","113","113","WA4724812058320120908",5400,0,0.5,0,0.122372552467201,0.873565416985463,1.49593796945266,0.03,411.5
"28946","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"28947","113","113","WA4724812058320120908",4500,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28949","113","113","WA4724812058320120908",1800,0,0.5,0,0.203954254112001,0.510568094873757,1.21452234898576,0.03,786.5
"28952","113","113","WA4724812058320120908",18900,0,0,0,0.0815817016448004,0.510568094873757,0.592149796518557,0.01,3599.5
"28953","113","113","WA4724812058320120908",9000,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"28956","113","113","WA4724812058320120908",1800,0,0.5,0,0.0912111152989401,0.873565416985463,1.4647765322844,0.03,443.5
"28958","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28959","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"28962","113","113","WA4724812058320120908",1800,0,0.5,0,0.115373948907552,0.510568094873757,1.12594204378131,0.03,1035
"28968","113","113","WA4724812058320120908",1800,0,0.5,0,0,0.873565416985463,1.37356541698546,0.03,695.5
"28969","113","113","WA4724812058320120908",1800,0,0.5,0,0,0.510568094873757,1.01056809487376,0.02,2557
"28974","113","113","WA4724812058320120908",2700,0,0.5,0,0.168184986499569,0.510568094873757,1.17875308137333,0.03,833.5
"28976","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.873565416985463,1.45514711863026,0.03,466.5
"28978","113","113","WA4724812058320120908",2700,0,0.5,0,0.128991996294937,0.510568094873757,1.13956009116869,0.03,917
"28980","113","113","WA4724812058320120908",66600,0,0,0,0,0.873565416985463,0.873565416985463,0.02,3372.5
"28981","113","113","WA4724812058320120908",5400,0,0.5,0,0.0371078838444456,0.510568094873757,1.0476759787182,0.02,2298
"28982","113","113","WA4724812058320120908",3600,0,0.5,0,0.203954254112001,0.510568094873757,1.21452234898576,0.03,786.5
"28986","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"28988","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"28989","113","113","WA4724812058320120908",10800,0,0.5,0,0.0912111152989401,0.510568094873757,1.1017792101727,0.02,1101.5
"28992","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"28995","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"28996","113","113","WA4724812058320120908",3600,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"28997","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"29003","113","113","WA4724812058320120908",1800,0,0.5,0,0.122372552467201,0.510568094873757,1.13294064734096,0.03,975.5
"29004","113","113","WA4724812058320120908",1800,0,0.5,0,0.122372552467201,0.510568094873757,1.13294064734096,0.03,975.5
"29005","113","113","WA4724812058320120908",10800,0,0,0,0.0407908508224002,0.873565416985463,0.914356267807863,0.02,3047
"29012","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29013","113","113","WA4724812058320120908",1800,0,0.5,0,0.122372552467201,0.510568094873757,1.13294064734096,0.03,975.5
"29015","113","113","WA4724812058320120908",3600,0,0.5,0,0.0912111152989401,0.873565416985463,1.4647765322844,0.03,443.5
"29017","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29018","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29026","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.873565416985463,0.914356267807863,0.02,3047
"29032","113","113","WA4724812058320120908",5400,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29033","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"29036","113","113","WA4724812058320120908",1800,0,0,0,0,0.510568094873757,0.510568094873757,0.01,4195
"29037","113","113","WA4724812058320120908",2700,0,0.5,0,0.122372552467201,0.873565416985463,1.49593796945266,0.03,411.5
"29041","113","113","WA4724812058320120908",5400,0,0.5,0,0,0.873565416985463,1.37356541698546,0.03,695.5
"29043","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"29044","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"29045","113","113","WA4724812058320120908",8100,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"29049","113","113","WA4724812058320120908",1800,0,0.5,0,0.147073504209966,0.510568094873757,1.15764159908372,0.03,883.5
"29051","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"29060","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"29061","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"29063","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"29065","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29066","113","113","WA4724812058320120908",3600,0,0.5,0,0.0576869744537761,0.873565416985463,1.43125239143924,0.03,499
"29072","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29073","113","113","WA4724812058320120908",2700,0,0.5,0,0.0912111152989401,0.873565416985463,1.4647765322844,0.03,443.5
"29078","113","113","WA4724812058320120908",2700,0,0,0,0.00167837053482327,0.510568094873757,0.51224646540858,0.01,4164
"29080","113","113","WA4724812058320120908",13500,0,0.5,0,0.115373948907552,0.873565416985463,1.48893936589302,0.03,425
"29081","113","113","WA4724812058320120908",2700,0,0.5,0,0.0912111152989401,0.510568094873757,1.1017792101727,0.02,1101.5
"29084","113","113","WA4724812058320120908",8100,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29086","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29087","113","113","WA4724812058320120908",4500,0,0.5,0,0.128991996294937,0.873565416985463,1.5025574132804,0.03,398.5
"29090","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29094","113","113","WA4724812058320120908",9900,0,0,0,0.0180133248971397,0.510568094873757,0.528581419770896,0.01,4147
"29095","113","113","WA4724812058320120908",1800,0,0.5,0,0.0576869744537761,0.510568094873757,1.06825506932753,0.02,1418
"29098","113","113","WA4724812058320120908",1800,0,0.5,0,0,0.510568094873757,1.01056809487376,0.02,2557
"29099","113","113","WA4724812058320120908",2700,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"29100","113","113","WA4724812058320120908",1800,0,0.5,0,0.122372552467201,0.510568094873757,1.13294064734096,0.03,975.5
"29101","113","113","WA4724812058320120908",4500,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29103","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29104","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"29105","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.873565416985463,1.45514711863026,0.03,466.5
"29111","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29115","113","113","WA4724812058320120908",10800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29118","113","113","WA4724812058320120908",1800,0,0.5,0,0.23402598653691,0.510568094873757,1.24459408141067,0.03,765
"29122","113","113","WA4724812058320120908",1800,0,0.5,0,0.163163403289601,0.510568094873757,1.17373149816336,0.03,851
"29125","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29129","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"29133","113","113","WA4724812058320120908",2700,0,0.5,0,0.0815817016448004,0.873565416985463,1.45514711863026,0.03,466.5
"29138","113","113","WA4724812058320120908",9900,0,0.5,0,0,0.510568094873757,1.01056809487376,0.02,2557
"29140","113","113","WA4724812058320120908",1800,0,0.5,0,0.0576869744537761,0.510568094873757,1.06825506932753,0.02,1418
"29142","113","113","WA4724812058320120908",4500,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29145","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29146","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"29148","113","113","WA4724812058320120908",7200,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"29155","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29162","113","113","WA4724812058320120908",9000,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29164","113","113","WA4724812058320120908",1800,0,0.5,0.974172282576424,0.367117657401602,0.510568094873757,2.35185803485178,0.05,30
"29165","113","113","WA4724812058320120908",1800,0,0.5,0,0.147073504209966,0.510568094873757,1.15764159908372,0.03,883.5
"29166","113","113","WA4724812058320120908",1800,0,0.5,0,0.122372552467201,0.510568094873757,1.13294064734096,0.03,975.5
"29171","113","113","WA4724812058320120908",10800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29172","113","113","WA4724812058320120908",10800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29173","113","113","WA4724812058320120908",32400,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"29175","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29178","113","113","WA4724812058320120908",6300,0,0.5,0,0.0407908508224002,0.995552792654935,1.53634364347734,0.03,327
"29179","113","113","WA4724812058320120908",1800,0,0,0,0.043377529191095,0.510568094873757,0.553945624064852,0.01,3693
"29180","113","113","WA4724812058320120908",3600,0,0,0,0,0.510568094873757,0.510568094873757,0.01,4195
"29182","113","113","WA4724812058320120908",4500,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29185","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29186","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"29187","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29188","113","113","WA4724812058320120908",1800,0,0.5,0,0.18242223059788,0.510568094873757,1.19299032547164,0.03,811.5
"29191","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29193","113","113","WA4724812058320120908",2700,0,0,0,0.122372552467201,0.510568094873757,0.632940647340957,0.01,3493.5
"29201","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29204","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"29205","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
